Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-23 09:30:00-04:00,215.0449981689453,215.10000610351562,212.41000366210938,212.9351043701172,13479209,0.0,0.0
2025-07-23 10:30:00-04:00,212.9499053955078,213.1699981689453,212.5,213.14999389648438,4588657,0.0,0.0
2025-07-23 11:30:00-04:00,213.14999389648438,213.80999755859375,212.64999389648438,213.5,4465099,0.0,0.0
2025-07-23 12:30:00-04:00,213.5,214.22850036621094,213.36000061035156,214.125,2552446,0.0,0.0
2025-07-23 13:30:00-04:00,214.1199951171875,214.63499450683594,214.07000732421875,214.40499877929688,4350901,0.0,0.0
2025-07-23 14:30:00-04:00,214.40499877929688,214.69500732421875,213.94000244140625,214.13999938964844,3541364,0.0,0.0
2025-07-23 15:30:00-04:00,214.14500427246094,214.30999755859375,213.61000061035156,214.30999755859375,4190088,0.0,0.0
2025-07-24 09:30:00-04:00,214.05999755859375,215.69000244140625,213.52999877929688,214.4600067138672,11740713,0.0,0.0
2025-07-24 10:30:00-04:00,214.4499969482422,215.35000610351562,214.05960083007812,215.25999450683594,6108820,0.0,0.0
2025-07-24 11:30:00-04:00,215.2615966796875,215.49000549316406,214.1999969482422,214.33999633789062,4945138,0.0,0.0
2025-07-24 12:30:00-04:00,214.33999633789062,215.1999969482422,214.27999877929688,214.7899932861328,2987772,0.0,0.0
2025-07-24 13:30:00-04:00,214.7899932861328,215.1999969482422,214.55999755859375,214.73500061035156,2538966,0.0,0.0
2025-07-24 14:30:00-04:00,214.73890686035156,215.02000427246094,214.3300018310547,214.80999755859375,3138944,0.0,0.0
2025-07-24 15:30:00-04:00,214.81100463867188,214.94000244140625,213.72000122070312,213.75999450683594,5843431,0.0,0.0
2025-07-25 09:30:00-04:00,214.6999969482422,214.86000061035156,213.74000549316406,214.58529663085938,10049767,0.0,0.0
2025-07-25 10:30:00-04:00,214.58999633789062,215.24000549316406,214.2100067138672,214.50999450683594,5133351,0.0,0.0
2025-07-25 11:30:00-04:00,214.5850067138672,214.63999938964844,214.0500030517578,214.3896026611328,5205668,0.0,0.0
2025-07-25 12:30:00-04:00,214.38999938964844,214.58999633789062,214.0399932861328,214.1699981689453,2636543,0.0,0.0
2025-07-25 13:30:00-04:00,214.17039489746094,214.50999450683594,213.82000732421875,213.88999938964844,3060915,0.0,0.0
2025-07-25 14:30:00-04:00,213.91000366210938,214.00999450683594,213.39999389648438,213.5,2957957,0.0,0.0
2025-07-25 15:30:00-04:00,213.5050048828125,214.0,213.49000549316406,213.9600067138672,4400863,0.0,0.0
2025-07-28 09:30:00-04:00,214.02999877929688,214.74000549316406,213.5800018310547,214.52000427246094,7838862,0.0,0.0
2025-07-28 10:30:00-04:00,214.53500366210938,214.84500122070312,214.12229919433594,214.43499755859375,3872401,0.0,0.0
2025-07-28 11:30:00-04:00,214.44000244140625,214.75,214.2899932861328,214.5399932861328,2571343,0.0,0.0
2025-07-28 12:30:00-04:00,214.53500366210938,214.5749969482422,213.4149932861328,213.64500427246094,3975039,0.0,0.0
2025-07-28 13:30:00-04:00,213.63499450683594,214.02000427246094,213.6199951171875,213.8000030517578,2392173,0.0,0.0
2025-07-28 14:30:00-04:00,213.82000732421875,213.8300018310547,213.05999755859375,213.42999267578125,4397176,0.0,0.0
2025-07-28 15:30:00-04:00,213.4199981689453,214.0500030517578,213.32000732421875,214.0399932861328,3976187,0.0,0.0
2025-07-29 09:30:00-04:00,214.16000366210938,214.80999755859375,211.50999450683594,213.0500030517578,11789728,0.0,0.0
2025-07-29 10:30:00-04:00,213.0399932861328,213.24830627441406,211.88999938964844,211.89999389648438,5404192,0.0,0.0
2025-07-29 11:30:00-04:00,211.88099670410156,212.92999267578125,211.6999969482422,212.0,4842502,0.0,0.0
2025-07-29 12:30:00-04:00,211.99000549316406,212.38999938964844,210.8249969482422,212.1999969482422,4558639,0.0,0.0
2025-07-29 13:30:00-04:00,212.2100067138672,212.38999938964844,211.81500244140625,211.9600067138672,3024877,0.0,0.0
2025-07-29 14:30:00-04:00,211.96499633789062,212.44000244140625,211.60000610351562,211.88999938964844,3376083,0.0,0.0
2025-07-29 15:30:00-04:00,211.88999938964844,211.91000366210938,211.05450439453125,211.35000610351562,4836491,0.0,0.0
