Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-06-17 13:15:00+05:30,1639.699951171875,1645.0,1636.9000244140625,1644.9000244140625,0,0.0,0.0
2025-06-17 14:15:00+05:30,1645.0,1646.5,1638.199951171875,1641.300048828125,1869429,0.0,0.0
2025-06-17 15:15:00+05:30,1641.199951171875,1641.9000244140625,1635.4000244140625,1639.9000244140625,0,0.0,0.0
2025-06-18 09:15:00+05:30,1628.699951171875,1644.5999755859375,1624.699951171875,1632.800048828125,1572840,0.0,0.0
2025-06-18 10:15:00+05:30,1632.9000244140625,1635.5,1625.300048828125,1632.0,610124,0.0,0.0
2025-06-18 11:15:00+05:30,1632.300048828125,1633.699951171875,1623.0999755859375,1628.4000244140625,741645,0.0,0.0
2025-06-18 12:15:00+05:30,1629.0,1632.699951171875,1625.0,1631.9000244140625,579498,0.0,0.0
2025-06-18 13:15:00+05:30,1631.9000244140625,1634.4000244140625,1628.0,1633.199951171875,442891,0.0,0.0
2025-06-18 14:15:00+05:30,1633.0999755859375,1634.199951171875,1629.300048828125,1633.199951171875,1003196,0.0,0.0
2025-06-18 15:15:00+05:30,1633.0999755859375,1633.9000244140625,1630.4000244140625,1631.0,679292,0.0,0.0
2025-06-19 09:15:00+05:30,1616.5999755859375,1628.800048828125,1614.4000244140625,1618.0,819892,0.0,0.0
2025-06-19 10:15:00+05:30,1618.300048828125,1619.0,1611.699951171875,1616.4000244140625,663404,0.0,0.0
2025-06-19 11:15:00+05:30,1616.300048828125,1621.699951171875,1615.800048828125,1617.300048828125,602324,0.0,0.0
2025-06-19 12:15:00+05:30,1617.4000244140625,1621.9000244140625,1614.800048828125,1621.699951171875,507140,0.0,0.0
2025-06-19 13:15:00+05:30,1621.699951171875,1625.5999755859375,1617.5,1624.5,648297,0.0,0.0
2025-06-19 14:15:00+05:30,1624.699951171875,1624.800048828125,1617.0,1617.199951171875,1247323,0.0,0.0
2025-06-19 15:15:00+05:30,1617.300048828125,1620.5,1616.5,1617.0,659204,0.0,0.0
2025-06-20 09:15:00+05:30,1621.5999755859375,1629.5,1609.0,1613.0,742470,0.0,0.0
2025-06-20 10:15:00+05:30,1614.4000244140625,1622.0999755859375,1613.0999755859375,1615.300048828125,468091,0.0,0.0
2025-06-20 11:15:00+05:30,1615.4000244140625,1619.800048828125,1613.300048828125,1619.5999755859375,393949,0.0,0.0
2025-06-20 12:15:00+05:30,1619.800048828125,1620.0,1611.0,1618.5,537509,0.0,0.0
2025-06-20 13:15:00+05:30,1618.4000244140625,1622.5,1617.0999755859375,1619.699951171875,551224,0.0,0.0
2025-06-20 14:15:00+05:30,1619.800048828125,1626.0,1616.0999755859375,1623.5,3477185,0.0,0.0
2025-06-20 15:15:00+05:30,1623.5,1625.0,1614.699951171875,1622.9000244140625,0,0.0,0.0
2025-06-23 09:15:00+05:30,1594.9000244140625,1598.699951171875,1575.800048828125,1580.800048828125,0,0.0,0.0
2025-06-23 10:15:00+05:30,1580.800048828125,1589.0,1580.0,1582.800048828125,850631,0.0,0.0
2025-06-23 11:15:00+05:30,1582.800048828125,1588.699951171875,1582.0,1584.5,816262,0.0,0.0
2025-06-23 12:15:00+05:30,1584.5,1586.5,1582.199951171875,1584.199951171875,555751,0.0,0.0
2025-06-23 13:15:00+05:30,1584.4000244140625,1593.0,1584.0999755859375,1588.9000244140625,848356,0.0,0.0
2025-06-23 14:15:00+05:30,1588.0,1589.0,1582.199951171875,1584.800048828125,1237735,0.0,0.0
2025-06-23 15:15:00+05:30,1584.0999755859375,1585.5,1581.699951171875,1584.800048828125,1059843,0.0,0.0
2025-06-24 09:15:00+05:30,1603.0,1604.300048828125,1585.5,1598.5,0,0.0,0.0
2025-06-24 10:15:00+05:30,1598.5,1602.0,1593.199951171875,1596.4000244140625,895444,0.0,0.0
2025-06-24 11:15:00+05:30,1596.4000244140625,1602.9000244140625,1594.0999755859375,1602.0,561600,0.0,0.0
2025-06-24 12:15:00+05:30,1601.9000244140625,1605.0,1593.199951171875,1595.4000244140625,967545,0.0,0.0
2025-06-24 13:15:00+05:30,1595.300048828125,1598.199951171875,1578.4000244140625,1583.0999755859375,1194720,0.0,0.0
2025-06-24 14:15:00+05:30,1583.4000244140625,1586.0,1578.699951171875,1582.5999755859375,1728878,0.0,0.0
2025-06-24 15:15:00+05:30,1582.5999755859375,1584.199951171875,1577.4000244140625,1581.5999755859375,1207588,0.0,0.0
2025-06-25 09:15:00+05:30,1591.5,1604.4000244140625,1585.0999755859375,1596.800048828125,0,0.0,0.0
2025-06-25 10:15:00+05:30,1597.0,1603.800048828125,1595.199951171875,1602.699951171875,721024,0.0,0.0
2025-06-25 11:15:00+05:30,1603.0,1607.0,1600.699951171875,1605.199951171875,848621,0.0,0.0
2025-06-25 12:15:00+05:30,1605.0,1617.9000244140625,1604.4000244140625,1617.699951171875,1196773,0.0,0.0
2025-06-25 13:15:00+05:30,1617.699951171875,1619.9000244140625,1614.0,1614.300048828125,1308336,0.0,0.0
2025-06-25 14:15:00+05:30,1614.300048828125,1619.4000244140625,1613.0,1616.0,1518824,0.0,0.0
2025-06-25 15:15:00+05:30,1616.0999755859375,1616.0999755859375,1610.4000244140625,1614.9000244140625,0,0.0,0.0
2025-06-26 09:15:00+05:30,1611.9000244140625,1619.699951171875,1608.300048828125,1610.0999755859375,960146,0.0,0.0
2025-06-26 10:15:00+05:30,1610.0999755859375,1616.0999755859375,1606.5999755859375,1615.0,918493,0.0,0.0
2025-06-26 11:15:00+05:30,1614.5,1620.0,1613.5,1616.800048828125,553179,0.0,0.0
2025-06-26 12:15:00+05:30,1616.800048828125,1618.300048828125,1608.0999755859375,1611.199951171875,645534,0.0,0.0
2025-06-26 13:15:00+05:30,1611.199951171875,1624.0,1609.0,1620.0,885213,0.0,0.0
2025-06-26 14:15:00+05:30,1620.0,1621.5999755859375,1614.0999755859375,1615.5999755859375,1746220,0.0,0.0
2025-06-26 15:15:00+05:30,1615.5,1616.0,1613.0999755859375,1616.0,809268,0.0,0.0
2025-06-27 09:15:00+05:30,1619.9000244140625,1628.699951171875,1618.0,1623.5999755859375,0,0.0,0.0
2025-06-27 10:15:00+05:30,1623.800048828125,1624.0,1615.0999755859375,1616.9000244140625,612141,0.0,0.0
2025-06-27 11:15:00+05:30,1616.800048828125,1618.0999755859375,1614.0999755859375,1614.9000244140625,352822,0.0,0.0
2025-06-27 12:15:00+05:30,1614.9000244140625,1616.0,1612.199951171875,1612.800048828125,644187,0.0,0.0
2025-06-27 13:15:00+05:30,1612.9000244140625,1614.9000244140625,1609.4000244140625,1610.4000244140625,549058,0.0,0.0
2025-06-27 14:15:00+05:30,1610.4000244140625,1611.4000244140625,1602.5,1609.5,3620696,0.0,0.0
2025-06-27 15:15:00+05:30,1609.699951171875,1611.800048828125,1608.0,1608.0,2209289,0.0,0.0
2025-06-30 09:15:00+05:30,1614.699951171875,1615.0,1594.0999755859375,1600.5,0,0.0,0.0
2025-06-30 10:15:00+05:30,1600.4000244140625,1604.300048828125,1600.0,1602.4000244140625,532359,0.0,0.0
2025-06-30 11:15:00+05:30,1602.800048828125,1605.4000244140625,1601.199951171875,1604.699951171875,914733,0.0,0.0
2025-06-30 12:15:00+05:30,1604.699951171875,1609.0,1602.0,1604.699951171875,730769,0.0,0.0
2025-06-30 13:15:00+05:30,1604.800048828125,1607.9000244140625,1602.800048828125,1606.699951171875,457008,0.0,0.0
2025-06-30 14:15:00+05:30,1606.5999755859375,1606.5999755859375,1598.800048828125,1600.4000244140625,1775815,0.0,0.0
2025-06-30 15:15:00+05:30,1600.4000244140625,1604.0999755859375,1600.300048828125,1601.800048828125,0,0.0,0.0
2025-07-01 09:15:00+05:30,1605.800048828125,1617.300048828125,1601.0999755859375,1603.0999755859375,806654,0.0,0.0
2025-07-01 10:15:00+05:30,1603.0999755859375,1611.300048828125,1603.0999755859375,1608.300048828125,416871,0.0,0.0
