Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-28 00:00:00-04:00,202.52951091493645,204.15259209844297,199.8211711438522,201.1465301513672,32004900,0.0,0.0
2020-09-29 00:00:00-04:00,201.0600763647072,201.75156667374338,198.620648148228,199.05282592773438,24221900,0.0,0.0
2020-09-30 00:00:00-04:00,199.50420143456046,203.58590784930948,198.36132129370048,202.00125122070312,33829100,0.0,0.0
2020-10-01 00:00:00-04:00,205.03616387095073,205.51636472015986,202.95209394393123,204.0469512939453,27158400,0.0,0.0
2020-10-02 00:00:00-04:00,199.76353206439967,202.63513811346894,197.4009376890908,198.02520751953125,33154800,0.0,0.0
2020-10-05 00:00:00-04:00,199.01439839726447,202.07808150228533,198.7838967634805,202.0492706298828,21331600,0.0,0.0
2020-10-06 00:00:00-04:00,200.55108959675567,201.85722183756158,196.70948280501995,197.75631713867188,28554300,0.0,0.0
2020-10-07 00:00:00-04:00,198.86074075676342,201.78996838805088,198.53420774988274,201.52105712890625,25681100,0.0,0.0
2020-10-08 00:00:00-04:00,202.17411312786368,202.8271937638389,200.07084616686132,202.24134826660156,19925800,0.0,0.0
2020-10-09 00:00:00-04:00,202.86561094591409,207.31227471636583,202.86561094591409,207.26425170898438,26458000,0.0,0.0
2020-10-12 00:00:00-04:00,210.1262854993607,214.99552924534586,208.22469420040088,212.6329345703125,40461400,0.0,0.0
2020-10-13 00:00:00-04:00,213.9006700791696,216.2920756133354,211.7013419561403,214.03512573242188,28950800,0.0,0.0
2020-10-14 00:00:00-04:00,214.16954707456625,215.34123814572501,210.45279774080467,212.11428833007812,23421700,0.0,0.0
2020-10-15 00:00:00-04:00,208.50321179823604,211.63411601753762,207.4563628234982,210.9618377685547,22733100,0.0,0.0
2020-10-16 00:00:00-04:00,211.43242521555936,213.48768423648824,210.6353047125582,210.9618377685547,26057900,0.0,0.0
2020-10-19 00:00:00-04:00,211.6917309808641,213.49729078125034,205.25704282497009,205.73724365234375,27625800,0.0,0.0
2020-10-20 00:00:00-04:00,207.25467820553234,208.76250116987134,204.65198329601157,206.15020751953125,22753500,0.0,0.0
2020-10-21 00:00:00-04:00,204.68076830600663,208.33029703169603,204.68076830600663,206.29425048828125,22724900,0.0,0.0
2020-10-22 00:00:00-04:00,205.4586995787532,207.50435959979706,203.3170081940359,206.3806915283203,22351500,0.0,0.0
2020-10-23 00:00:00-04:00,206.51515407203826,207.71565606736684,204.71920777648762,207.66763305664062,18879600,0.0,0.0
2020-10-26 00:00:00-04:00,205.38185649551025,207.77324673350765,199.85954814318998,201.76113891601562,37111600,0.0,0.0
2020-10-27 00:00:00-04:00,203.21140885144553,206.1694480885849,202.0013078858482,204.80567932128906,36700300,0.0,0.0
2020-10-28 00:00:00-04:00,199.4466149775165,200.57028318372602,194.0971852443019,194.65420532226562,51195600,0.0,0.0
2020-10-29 00:00:00-04:00,195.9891786053807,199.1488936963982,195.31688570321097,196.61343383789062,31432600,0.0,0.0
2020-10-30 00:00:00-04:00,195.4417117954124,196.20042255781377,191.71534916115473,194.45249938964844,36953700,0.0,0.0
2020-11-02 00:00:00-05:00,196.20046391002245,197.15126690290424,192.19559043535799,194.31808471679688,30842200,0.0,0.0
2020-11-03 00:00:00-05:00,195.8162779581689,199.87877254655092,195.07676463678703,198.2556915283203,27512000,0.0,0.0
2020-11-04 00:00:00-05:00,205.54517228102782,209.6749024484813,204.00852372653503,207.82131958007812,42311800,0.0,0.0
2020-11-05 00:00:00-05:00,213.24758747206437,215.2452247708473,212.39283054343502,214.44808959960938,36080100,0.0,0.0
2020-11-06 00:00:00-05:00,213.45886064139708,215.47570992275814,209.3963658567556,214.86105346679688,25231900,0.0,0.0
2020-11-09 00:00:00-05:00,215.5525596748849,219.08683089312086,209.25232687398287,209.74212646484375,44395000,0.0,0.0
2020-11-10 00:00:00-05:00,206.00613410422966,207.9269372194206,201.41541583128847,202.65432739257812,44045100,0.0,0.0
2020-11-11 00:00:00-05:00,203.97971625987958,209.4059799972818,203.79723759234292,207.97499084472656,29440800,0.0,0.0
2020-11-12 00:00:00-05:00,208.6088813531385,210.43363891067366,205.96777640406108,206.90896606445312,21593900,0.0,0.0
2020-11-13 00:00:00-05:00,207.79254531545183,208.81056893399042,205.67966417165508,207.9365997314453,18621100,0.0,0.0
2020-11-16 00:00:00-05:00,206.3615183116373,209.11788128560053,206.02538649354165,208.62806701660156,24953300,0.0,0.0
2020-11-17 00:00:00-05:00,207.54278565365732,209.06020724200425,205.6027703741667,205.9677276611328,24154100,0.0,0.0
2020-11-18 00:00:00-05:00,205.72697502743802,207.19061130141648,203.10784261839467,203.25228881835938,28372800,0.56,0.0
2020-11-19 00:00:00-05:00,203.54122197699857,205.13002775894188,202.14498179494197,204.5426483154297,24792700,0.0,0.0
2020-11-20 00:00:00-05:00,204.3307815723391,205.38035653386234,202.21236921439393,202.58790588378906,22843100,0.0,0.0
2020-11-23 00:00:00-05:00,203.1271290016807,204.41743292643147,200.4405998035543,202.3182830810547,25683500,0.0,0.0
2020-11-24 00:00:00-05:00,201.8175590808587,206.30475112641128,201.1146345212634,205.92921447753906,33979700,0.0,0.0
2020-11-25 00:00:00-05:00,207.1328332231906,207.30615102705005,204.58111204683652,205.93881225585938,21012900,0.0,0.0
2020-11-27 00:00:00-05:00,206.88246929007155,208.2498079879222,206.1024951357491,207.2483673095703,14512200,0.0,0.0
2020-11-30 00:00:00-05:00,206.16034077504278,206.79585422790234,203.02122491772576,206.13145446777344,33064800,0.0,0.0
2020-12-01 00:00:00-05:00,206.55509352145174,209.26089966174553,205.43812219485935,208.1920623779297,30904500,0.0,0.0
2020-12-02 00:00:00-05:00,206.9113898033444,207.4795067033715,204.90852280838254,207.38320922851562,23724500,0.0,0.0
2020-12-03 00:00:00-05:00,206.6514402975896,208.35580603635609,205.72703430741302,206.295166015625,25120900,0.0,0.0
2020-12-04 00:00:00-05:00,206.2758673960875,207.39285348618526,205.27442652464393,206.41067504882812,24666000,0.0,0.0
2020-12-07 00:00:00-05:00,206.42031202584383,207.54692205805162,205.09149784815247,206.34327697753906,24620000,0.0,0.0
2020-12-08 00:00:00-05:00,206.03513901349558,208.90462459783146,204.99518796369088,207.99948120117188,23284100,0.0,0.0
2020-12-09 00:00:00-05:00,207.18103161854123,207.248428105221,203.37751596182986,203.9456329345703,32440600,0.0,0.0
2020-12-10 00:00:00-05:00,203.91671869066522,205.17813625808205,202.55900364926,202.71307373046875,26733300,0.0,0.0
2020-12-11 00:00:00-05:00,202.26051866363272,205.40925825216428,201.35537522834764,205.35147094726562,30979400,0.0,0.0
2020-12-14 00:00:00-05:00,205.19745379836365,208.19212385128472,204.98561105304302,206.25665283203125,28798400,0.0,0.0
2020-12-15 00:00:00-05:00,207.190604499529,207.43133346530337,204.36926807325986,206.18917846679688,27000600,0.0,0.0
2020-12-16 00:00:00-05:00,206.78620053436381,211.94743062086658,206.75731423126035,211.14820861816406,35023300,0.0,0.0
2020-12-17 00:00:00-05:00,211.71632926671745,212.69850766848936,209.83864606695616,211.28302001953125,32515800,0.0,0.0
2020-12-18 00:00:00-05:00,210.48377990722656,211.54299325855985,208.0090937215557,210.48377990722656,63354900,0.0,0.0
2020-12-21 00:00:00-05:00,209.48237440287488,215.6931795357418,209.222382974235,214.33546447753906,37181900,0.0,0.0
2020-12-22 00:00:00-05:00,214.43173117423993,217.26270610017136,213.6228853933823,215.6353759765625,22612200,0.0,0.0
2020-12-23 00:00:00-05:00,214.8362216853712,215.26953101200752,212.61188774142838,212.82373046875,18699600,0.0,0.0
2020-12-24 00:00:00-05:00,213.20885246653657,215.3176407932119,212.99700977755072,214.48953247070312,10550600,0.0,0.0
2020-12-28 00:00:00-05:00,216.126472453531,217.64788135020706,214.74950975870746,216.61756896972656,17933500,0.0,0.0
2020-12-29 00:00:00-05:00,217.91751805737886,218.75525027736376,215.2887614859926,215.83761596679688,17403200,0.0,0.0
2020-12-30 00:00:00-05:00,216.87759902460294,217.26277429800882,213.25703961219352,213.45924377441406,20272300,0.0,0.0
2020-12-31 00:00:00-05:00,213.47846751495206,214.73026121397862,211.53337314240096,214.17176818847656,20942100,0.0,0.0
2021-01-04 00:00:00-05:00,214.27771303640043,214.73028476717397,206.84399976050574,209.61720275878906,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,209.20314651540167,210.4164302044086,207.7009997508537,209.8194122314453,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,204.30190171848312,208.46170621201424,204.08043513541824,204.37893676757812,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,206.10250803179957,211.2059651230321,205.7847587218851,210.1949005126953,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,210.57048821815363,212.40003764583292,208.98168251129223,211.4756317138672,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,210.36824456255022,210.79192992294145,208.69276555362057,209.42459106445312,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,208.4713035292935,209.04905897744794,205.40923785569663,206.9595184326172,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,206.08328798688993,208.72166844329396,205.99661437960842,208.31724548339844,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,207.9032187884738,209.3957416828586,204.85077651299363,205.12039184570312,29480800,0.0,0.0
2021-01-15 00:00:00-05:00,205.60186142550404,206.55513901499322,204.16711106582417,204.7641143798828,31746500,0.0,0.0
2021-01-19 00:00:00-05:00,205.82328221244262,208.93349658518767,204.7448210611844,208.4135284423828,30480900,0.0,0.0
2021-01-20 00:00:00-05:00,209.62682209328247,217.41680944666538,209.2320229846953,216.0205841064453,37777300,0.0,0.0
2021-01-21 00:00:00-05:00,216.36723633227427,217.90790790964056,214.17178888493385,216.62722778320312,30709400,0.0,0.0
2021-01-22 00:00:00-05:00,218.65896157091333,221.53808562831492,217.4264302971937,217.57086181640625,30172700,0.0,0.0
2021-01-25 00:00:00-05:00,220.6233283209189,221.25885646224975,215.90504538955952,221.01812744140625,33152100,0.0,0.0
2021-01-26 00:00:00-05:00,223.26170747303482,225.49566498398204,221.5477181444762,223.7142791748047,49169600,0.0,0.0
2021-01-27 00:00:00-05:00,229.1739998613671,231.52351716879807,221.6054797824299,224.26312255859375,69870600,0.0,0.0
2021-01-28 00:00:00-05:00,226.87266052369085,233.64195946009306,226.37194004293332,230.0695343017578,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,227.2385520115361,229.19327031508718,222.7706223615719,223.35800170898438,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,226.34303639518623,233.5071339058897,223.81056257108708,230.7628173828125,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,232.3516492231437,233.3241891585009,229.83843770793905,230.62802124023438,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,230.68579162060908,236.00107732593798,230.38727532055444,233.98858642578125,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,233.6611977887063,234.21969082636647,231.45611194234698,233.03529357910156,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,233.2471632851658,234.2582281309034,231.50428749132757,233.21827697753906,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,234.1329861833743,234.64333041526908,231.87976659052606,233.47821044921875,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,232.9004922564252,235.68331895695817,232.4286728117211,234.73004150390625,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,235.91441159341167,236.8002925186923,231.9568263867192,233.8152618408203,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,235.70259429778093,236.0588685417286,233.1701203334614,235.42335510253906,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,234.88411228720133,236.20331730768942,233.72861593005658,235.90481567382812,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,235.94330822741708,237.0025217132221,233.91155486314173,234.66262817382812,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,232.90606348225606,235.7918037201264,232.53930797639788,235.68563842773438,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,233.36932566202339,235.42505037646458,232.46209765084475,235.28993225097656,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,235.25133831806946,235.35750361366337,231.80580395569913,232.56826782226562,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,229.14206955928293,229.63428250537643,224.29709366399373,226.33352661132812,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,222.29925374576283,226.64235552974006,220.75503388741765,225.13674926757812,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,221.9904157335927,226.99946241478764,221.01563591612486,226.37213134765625,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,223.98824118126558,226.41072157821975,219.93468239989207,221.0059814453125,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,223.45746228297517,227.16357311684126,221.53684042068463,224.27783203125,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,227.67507029375602,229.19033751355963,225.0209521949545,228.67881774902344,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,228.7463396301239,229.0262366583078,225.31046591384901,225.7158203125,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,224.0654449168302,225.43593301334528,219.3362809171999,219.62582397460938,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,218.83447460729855,224.3839947559602,216.44093183555415,218.82481384277344,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,221.51749870418848,225.13675020592078,218.56419183505847,223.5249786376953,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,223.30297412664194,225.23324148057034,219.21081676144726,219.4617462158203,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,224.76035279937034,227.1731871785227,223.59253448008076,225.62896728515625,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,228.7366743442059,228.7366743442059,223.94960497519781,224.3163604736328,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,226.76784403921818,230.83104908863842,226.14049823339934,228.8621826171875,29907600,0.0,0.0
2021-03-12 00:00:00-05:00,225.85096576316667,227.59787039307844,225.0981625422207,227.53030395507812,22653700,0.0,0.0
2021-03-15 00:00:00-04:00,226.76785630641737,226.98983296884225,223.72767583707972,226.62307739257812,26034900,0.0,0.0
2021-03-16 00:00:00-04:00,228.04180236689635,231.69000678127296,227.713660424746,229.4219512939453,28092200,0.0,0.0
2021-03-17 00:00:00-04:00,227.9163306183846,230.2326604691498,225.09814181771011,228.77529907226562,29562100,0.0,0.0
2021-03-18 00:00:00-04:00,224.45154788032903,226.0247209231589,222.2993033065968,222.6757049560547,34833000,0.0,0.0
2021-03-19 00:00:00-04:00,222.9651649564936,224.3646057095547,221.35339363656587,222.3185272216797,46430700,0.0,0.0
2021-03-22 00:00:00-04:00,222.24133604201236,228.64016230964998,222.11586395137024,227.76190185546875,30127000,0.0,0.0
2021-03-23 00:00:00-04:00,229.2096350213508,232.64550904639754,228.8042805862718,229.29649353027344,31638400,0.0,0.0
2021-03-24 00:00:00-04:00,229.55711201731523,229.7018762166577,227.11532434323814,227.2504425048828,25620100,0.0,0.0
2021-03-25 00:00:00-04:00,227.09596856717204,228.6787872880025,223.49602389436822,224.23916625976562,34061900,0.0,0.0
2021-03-26 00:00:00-04:00,223.47676016613113,228.45685468418569,223.47676016613113,228.23486328125,25479900,0.0,0.0
2021-03-29 00:00:00-04:00,228.34097707042457,228.54366162589199,223.7952056198434,227.03805541992188,25227500,0.0,0.0
2021-03-30 00:00:00-04:00,225.38768350058652,225.69653336949372,223.04241555650822,223.76626586914062,24792000,0.0,0.0
2021-03-31 00:00:00-04:00,224.7893229912808,230.76350373165258,224.28744927816783,227.5496063232422,43623500,0.0,0.0
2021-04-01 00:00:00-04:00,230.15542320154458,234.3730525487853,229.75006883486253,233.900146484375,30338000,0.0,0.0
2021-04-05 00:00:00-04:00,234.29587294711084,241.24484799838822,234.23796727614567,240.38587951660156,36910600,0.0,0.0
2021-04-06 00:00:00-04:00,238.97677990540257,240.70436292110418,238.2722363575573,239.2180633544922,22931900,0.0,0.0
2021-04-07 00:00:00-04:00,239.1697941467853,242.1810067583357,238.5714159295599,241.18692016601562,22719800,0.0,0.0
2021-04-08 00:00:00-04:00,243.95687539631507,245.27910399325341,243.21371824484822,244.42013549804688,23625200,0.0,0.0
2021-04-09 00:00:00-04:00,244.0533647214043,247.0645920118145,243.63836428103437,246.92947387695312,24326800,0.0,0.0
2021-04-12 00:00:00-04:00,245.82922342921694,248.6860258030344,245.74235019955128,246.9873809814453,27148700,0.0,0.0
2021-04-13 00:00:00-04:00,248.2903516862392,250.15305300798045,247.87532173265367,249.47744750976562,23837500,0.0,0.0
2021-04-14 00:00:00-04:00,248.50266010078545,249.8055671609937,246.26354262788664,246.6785430908203,23070900,0.0,0.0
2021-04-15 00:00:00-04:00,248.93694240815205,250.86720991853863,248.74393332924026,250.45220947265625,25627500,0.0,0.0
2021-04-16 00:00:00-04:00,250.42326226426053,251.8999157647396,248.61846681406894,251.6489715576172,24878600,0.0,0.0
2021-04-19 00:00:00-04:00,251.11819067135593,252.36322164376742,248.83082805117957,249.71873474121094,23209300,0.0,0.0
2021-04-20 00:00:00-04:00,248.83081665434366,251.12783993340526,247.8849748766278,249.25547790527344,19722900,0.0,0.0
2021-04-21 00:00:00-04:00,249.91174849635092,251.59107188300158,248.28067001827566,251.4945526123047,24030400,0.0,0.0
2021-04-22 00:00:00-04:00,251.13744610153964,252.6527131654989,246.72679249981408,248.20346069335938,25606200,0.0,0.0
2021-04-23 00:00:00-04:00,248.88871598261647,252.39215648667724,248.2999690323889,252.04469299316406,21462600,0.0,0.0
2021-04-26 00:00:00-04:00,252.5369509235424,253.28975422053418,251.0989107743845,252.43077087402344,19763300,0.0,0.0
2021-04-27 00:00:00-04:00,252.45968902313274,254.01356977284848,251.05060190773284,252.8361053466797,31014200,0.0,0.0
2021-04-28 00:00:00-04:00,247.15144095800966,247.59542369534182,244.13058229538743,245.6844482421875,46903100,0.0,0.0
2021-04-29 00:00:00-04:00,246.553073695862,247.17075870539085,240.31830320521595,243.70591735839844,40589000,0.0,0.0
2021-04-30 00:00:00-04:00,241.0324915767141,244.2560345472892,240.89737345000648,243.3874053955078,30945100,0.0,0.0
2021-05-03 00:00:00-04:00,244.56489758590888,245.48178647191602,242.36439371303774,243.07859802246094,19626600,0.0,0.0
2021-05-04 00:00:00-04:00,242.21964602810803,242.45128345615217,237.19129213760777,239.1505126953125,32756100,0.0,0.0
2021-05-05 00:00:00-04:00,240.37621885511075,240.80088007806515,237.24919480748818,237.87652587890625,21901300,0.0,0.0
2021-05-06 00:00:00-04:00,237.85723506591287,241.14834503823036,236.1586047867041,241.0228729248047,26491100,0.0,0.0
2021-05-07 00:00:00-04:00,243.3584957193326,245.4335423442591,242.41266866465028,243.65769958496094,27032900,0.0,0.0
2021-05-10 00:00:00-04:00,242.1231136857128,242.9531293496134,238.50386190593224,238.561767578125,29299900,0.0,0.0
2021-05-11 00:00:00-04:00,236.02349485946073,238.00202227189357,234.11253388792613,237.64491271972656,33641600,0.0,0.0
2021-05-12 00:00:00-04:00,233.7264647518117,235.85941705893273,229.76942476792314,230.6669921875,36684400,0.0,0.0
2021-05-13 00:00:00-04:00,233.3693471131418,237.03685836220842,233.00259157020338,234.55645751953125,29624300,0.0,0.0
2021-05-14 00:00:00-04:00,237.0175388221205,240.49201135016557,236.93068032244304,239.4979248046875,23901100,0.0,0.0
2021-05-17 00:00:00-04:00,237.95372823274968,237.99232710284414,235.0293741579172,236.63148498535156,24970200,0.0,0.0
2021-05-18 00:00:00-04:00,237.68346926653504,237.81858738912226,234.4309588359909,234.6046905517578,20168000,0.0,0.0
2021-05-19 00:00:00-04:00,231.49950163598774,235.29156060461747,230.8126825741299,235.18515014648438,25739800,0.56,0.0
2021-05-20 00:00:00-04:00,235.99771295656814,239.85747908264446,235.90097082235815,238.43545532226562,21800700,0.0,0.0
2021-05-21 00:00:00-04:00,239.48990667105087,240.22509675114117,236.752269419578,237.16822814941406,21863100,0.0,0.0
2021-05-24 00:00:00-04:00,239.70273477185455,242.96275626270753,239.43187446696427,242.59515380859375,21411500,0.0,0.0
2021-05-25 00:00:00-04:00,243.55282663678562,244.5008376209528,242.63383534269042,243.50445556640625,17704300,0.0,0.0
2021-05-26 00:00:00-04:00,243.22391302197101,244.6846396440741,242.5661136971185,243.28196716308594,17771600,0.0,0.0
2021-05-27 00:00:00-04:00,242.97240556695337,243.27228554099688,241.1150715812319,241.17311096191406,24426200,0.0,0.0
2021-05-28 00:00:00-04:00,242.807946487655,243.85269958248085,241.41494236122048,241.53102111816406,18270200,0.0,0.0
2021-06-01 00:00:00-04:00,243.03043902441425,243.08847840368188,238.89981241823648,239.325439453125,23213300,0.0,0.0
2021-06-02 00:00:00-04:00,240.03161120736655,241.1344036342718,237.81634328369952,239.22869873046875,19406700,0.0,0.0
2021-06-03 00:00:00-04:00,237.2166151494074,238.3000563424607,235.06906938404882,237.6906280517578,25307700,0.0,0.0
2021-06-04 00:00:00-04:00,239.67367554798173,243.43671426394653,239.43183497559127,242.6047821044922,25281100,0.0,0.0
2021-06-07 00:00:00-04:00,241.82123037463091,245.7970901291009,241.6567805503314,245.52622985839844,23079200,0.0,0.0
