Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-24 09:30:00-04:00,717.0499877929688,723.6239013671875,715.4400024414062,718.64501953125,3146665,0.0,0.0
2025-07-24 10:30:00-04:00,718.6599731445312,722.010009765625,717.10009765625,717.4299926757812,1241728,0.0,0.0
2025-07-24 11:30:00-04:00,717.4249877929688,717.4998779296875,714.2000122070312,714.5900268554688,1064532,0.0,0.0
2025-07-24 12:30:00-04:00,714.5999755859375,717.2999877929688,714.0,715.739990234375,854442,0.0,0.0
2025-07-24 13:30:00-04:00,715.6799926757812,718.4498901367188,714.8901977539062,718.219970703125,647127,0.0,0.0
2025-07-24 14:30:00-04:00,718.219970703125,718.7382202148438,716.989990234375,718.4199829101562,745478,0.0,0.0
2025-07-24 15:30:00-04:00,718.3300170898438,718.3300170898438,714.7100219726562,714.780029296875,1234604,0.0,0.0
2025-07-25 09:30:00-04:00,716.7100219726562,719.8900146484375,713.0,716.4555053710938,1730794,0.0,0.0
2025-07-25 10:30:00-04:00,716.5150146484375,718.39990234375,715.2100219726562,717.97998046875,1009988,0.0,0.0
2025-07-25 11:30:00-04:00,718.0399780273438,718.47998046875,716.3300170898438,718.2150268554688,685496,0.0,0.0
2025-07-25 12:30:00-04:00,718.0700073242188,720.64990234375,717.8895263671875,719.22998046875,947562,0.0,0.0
2025-07-25 13:30:00-04:00,719.25,719.510009765625,715.8200073242188,716.1828002929688,632183,0.0,0.0
2025-07-25 14:30:00-04:00,716.0800170898438,717.1900024414062,713.5800170898438,713.5800170898438,1006379,0.0,0.0
2025-07-25 15:30:00-04:00,713.5700073242188,713.7742919921875,711.9000244140625,712.9299926757812,1268074,0.0,0.0
2025-07-28 09:30:00-04:00,715.0900268554688,724.7352294921875,714.260009765625,719.6599731445312,3038576,0.0,0.0
2025-07-28 10:30:00-04:00,719.6950073242188,720.2999877929688,715.448974609375,717.0599975585938,963447,0.0,0.0
2025-07-28 11:30:00-04:00,717.094970703125,718.1500244140625,716.0,716.6599731445312,623189,0.0,0.0
2025-07-28 12:30:00-04:00,716.719970703125,717.4478149414062,714.4000244140625,715.0640258789062,638976,0.0,0.0
2025-07-28 13:30:00-04:00,715.0,716.7747802734375,712.6799926757812,713.5800170898438,752151,0.0,0.0
2025-07-28 14:30:00-04:00,713.6099853515625,715.1599731445312,713.2100219726562,714.6300048828125,682703,0.0,0.0
2025-07-28 15:30:00-04:00,714.5999755859375,717.8800048828125,714.4910278320312,717.719970703125,980632,0.0,0.0
2025-07-29 09:30:00-04:00,720.0250244140625,724.3300170898438,712.989990234375,715.2399291992188,2332518,0.0,0.0
2025-07-29 10:30:00-04:00,715.030029296875,716.75,710.5590209960938,711.3099975585938,1419330,0.0,0.0
2025-07-29 11:30:00-04:00,711.2000122070312,712.659912109375,709.3200073242188,709.89501953125,1178675,0.0,0.0
2025-07-29 12:30:00-04:00,709.89501953125,711.8900146484375,708.4201049804688,710.9299926757812,1006910,0.0,0.0
2025-07-29 13:30:00-04:00,710.885009765625,710.9992065429688,707.8699951171875,708.1849975585938,1163438,0.0,0.0
2025-07-29 14:30:00-04:00,708.1400146484375,708.97998046875,705.6699829101562,706.2100219726562,1389735,0.0,0.0
2025-07-29 15:30:00-04:00,706.280029296875,706.7899780273438,699.9099731445312,700.0,2920600,0.0,0.0
2025-07-30 09:30:00-04:00,708.0,708.5,699.5999755859375,702.7000122070312,3219320,0.0,0.0
2025-07-30 10:30:00-04:00,702.6699829101562,704.0,702.0048217773438,702.6749877929688,239346,0.0,0.0
